08;6350;6;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
04;5957;7;1;1;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
12;6084;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
03;6311;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
08;6356;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;6271;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
11;4763;6;0;0;0;0;0;4;4;4;4;4;4;2;4;4;4;4;2;2;4;4;4;2;4;4;4;;;;;;
10;6049;5;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
12;6109;5;1;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
03;5922;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;4845;2;1;0;0;1;0;1;4;4;5;1;2;1;1;5;1;1;2;1;1;2;1;;5;2;1;4;4;2;3;1;4
01;6269;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
12;6230;3;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;6249;4;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
07;5514;9;1;0;0;0;0;4;5;4;;3;2;2;4;4;;5;4;;4;4;1;4;4;4;2;4;1;;2;1;4
06;6337;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
12;6090;8;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
11;4762;4;0;0;0;0;0;2;2;5;4;4;5;1;2;3;2;1;5;5;2;;1;5;5;5;1;5;4;1;2;1;4
04;6325;4;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
12;6193;8;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
06;4849;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
08;4364;2;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
04;6326;4;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
12;5251;8;0;0;0;1;0;2;1;4;4;2;1;1;2;2;1;1;4;1;4;2;5;4;5;5;2;4;5;1;;;
01;6242;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
06;5963;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
12;6372;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
03;5940;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;5878;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
10;6043;4;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
07;6006;7;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
04;6323;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
04;6330;3;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
07;6146;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
13;6383;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
04;5947;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
12;6092;8;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
08;5756;2;0;1;1;0;1;2;2;2;5;1;1;1;2;4;1;2;5;2;5;2;;5;5;5;1;5;2;1;2;1;5
02;6308;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
06;6331;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;5911;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
13;6125;5;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
08;6016;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
11;6371;4;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;6253;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
11;5651;4;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;6272;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
10;6067;2;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
03;5515;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;4992;5;0;0;0;0;1;4;5;4;2;4;5;1;5;2;2;2;5;4;;3;3;3;4;5;2;5;2;1;1;1;4
06;6332;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
04;6317;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
08;4610;5;1;1;1;0;1;2;4;4;4;2;5;1;4;2;1;1;4;5;4;4;1;5;4;5;4;4;1;;1;1;4
01;6243;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
09;6361;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;4207;6;1;0;0;0;0;2;4;2;2;1;3;1;5;2;4;1;5;4;;;4;1;5;4;;;;1;;1;2
08;6352;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
12;4239;0;1;0;0;1;0;4;5;4;2;;5;2;5;2;4;1;4;5;2;2;2;5;4;2;2;3;2;2;1;2;2
11;5403;3;0;0;0;1;0;2;4;5;5;4;2;1;2;1;4;1;5;1;2;2;;4;4;5;2;4;5;2;4;4;1
04;5948;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
03;5937;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
03;5938;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
07;6344;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;4565;4;1;0;0;1;0;2;;5;3;1;5;1;2;3;2;1;4;4;3;1;3;5;5;4;2;3;5;2;3;3;4
04;6319;5;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
08;6353;8;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
10;6058;8;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;6277;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
13;6124;5;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;6261;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;4883;2;1;0;0;1;0;2;2;2;2;4;2;2;4;2;4;4;4;2;4;4;4;;4;4;2;4;4;2;4;4;2
01;6270;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
11;4238;0;1;0;0;0;0;2;5;5;2;;;2;2;;2;2;;;;1;;5;;2;;4;5;;;;2
02;6293;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
08;5026;6;0;0;0;1;0;2;1;1;4;1;2;2;2;;1;2;5;1;4;4;1;1;4;5;1;5;4;1;2;2;5
01;5415;1;0;1;1;0;1;2;4;5;4;2;2;1;1;3;2;1;3;1;3;;2;5;5;5;1;5;5;1;5;2;4
01;5502;0;0;0;0;1;0;1;1;5;5;1;3;1;2;1;1;1;;1;1;3;1;4;5;4;1;3;5;2;5;1;5
09;6363;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
08;6351;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
08;6015;1;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
10;4806;5;1;0;0;1;0;5;5;2;4;4;4;2;5;5;4;;5;5;4;5;5;4;5;;;4;1;1;1;1;2
01;5872;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
12;6194;8;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
10;5323;2;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
13;6378;5;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;6283;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;5428;0;0;0;0;0;0;3;5;4;1;4;;1;4;2;4;;2;;;1;;5;2;;;;;5;;4;2
02;6294;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
12;6095;1;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
07;6007;4;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
12;6374;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
13;6389;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
13;6136;9;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;5690;6;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
08;6026;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
13;6384;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
07;6009;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
02;5918;4;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
09;6036;9;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;5865;8;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
13;5673;4;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
07;6347;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;6254;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
12;4923;4;0;0;0;0;0;1;4;4;;;5;1;4;2;2;1;5;2;2;2;1;4;5;4;1;4;4;1;1;1;4
02;6284;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
07;6147;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
01;6250;4;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
07;6341;4;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
09;6362;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;
